"Ocupacion","NoPago","TotalMonto","EstadoContrato","Producto","FechaInicioC","FechaAdjudicación","FechaUltimoPago","FechaProyectadaFin","MontoVencido","Mensualidad","Ingresos","Legal","EdadActual","AZULEstatus","AdjudicaReal","PagosPuntuales","CostoAdmin","Genero","PersonaTipo","dtEstadoContrato","GrupoOrigenVenta","SemanasAdjud","Pagos9","Domicilia_Pago","Email","timetotV","Y"
"empleado (a)",40,214348,"automático","autos","2016-10-21","2017-11-17","2020-01-10","2021-10-21",32148,3572,20528,"legal",50,"express","automatica",31,18451,"hombre","fisica","automático","captacion",56.0,8,0,0,41,0
"empleado (a)",60,384069,"sorteo","autos","2017-01-20","2021-11-19","2021-12-13","2022-01-20",0,6401,33088,"normal",39,"normal","normal",60,26475,"hombre","fisica","sorteo","facebook",252.0,9,0,1,60,1
"gerente",20,126327,"automático","autos","2015-11-20","2016-09-23","2017-05-04","2020-11-20",21050,2105,10000,"legal",33,"express","automatica",10,10072,"hombre","fisica","automático","modulo-agencia",44.0,8,0,1,21,0
"enfermera (o)",60,390964,"automático","autos 6 &amp; ya","2016-12-16","2018-04-20","2022-05-12","2021-12-16",6516,6516,27609,"normal",31,"express","automatica",59,28626,"mujer","fisica","automático","web",70.0,8,0,1,61,1
"enfermera (o)",58,375005,"automático","autos","2016-07-15","2018-07-20","2021-04-28","2021-07-15",56250,6250,31068,"legal",46,"express","automatica",49,26309,"hombre","fisica","automático","modulo-agencia",105.0,8,0,1,61,0
"instalador (a)",59,346669,"automático","autos","2015-11-20","2016-10-21","2021-01-28","2020-11-20",5777,5777,26892,"normal",31,"express","automatica",58,29696,"hombre","fisica","automático","modulo-agencia",48.0,8,0,1,60,1
"propietario (a)",41,320249,"subastado con 014","autos 6 &amp; ya","2018-11-16","2019-08-16","2022-05-06","2023-11-16",0,5337,17288,"normal",47,"express","automatica",41,17290,"hombre","fisica","subasta (0,20]","facebook",39.0,9,0,1,41,1
"independiente",34,252965,"sorteo","autos 6 &amp; ya","2019-08-16","2020-09-18","2022-06-02","2024-08-16",4216,4216,28831,"normal",32,"express","automatica",33,14117,"hombre","fisica","sorteo","modulo-agencia",57.0,8,0,0,35,1
"empleado (a)",55,359884,"automático","autos","2016-07-15","2017-04-21","2021-08-27","2021-07-15",11996,5998,32088,"normal",33,"express","automatica",53,27926,"hombre","fisica","automático","captacion",40.0,9,0,1,56,1
"comerciante",51,521036,"automático","autos 6 &amp; ya","2018-01-19","2020-04-17","2022-06-02","2023-01-19",0,8683,40308,"normal",53,"express","automatica",51,21879,"mujer","fisica","automático","web",117.0,9,0,1,51,1
"propietario (a)",13,136469,"automático","autos 6 &amp; ya","2019-04-26","2019-12-20","2020-04-13","2024-04-26",18192,2274,15615,"legal",34,"express","automatica",5,5678,"mujer","fisica","automático","facebook",34.0,9,0,1,19,0
"independiente",40,258887,"automático","autos","2019-01-18","2019-12-20","2022-06-02","2024-01-18",8628,4314,23118,"normal",30,"express","automatica",38,16777,"hombre","fisica","automático","facebook",48.0,9,0,1,41,1
"chofer",32,187576,"automático","autos","2017-12-15","2018-11-16","2020-06-15","2022-12-15",25008,3126,19965,"legal",22,"express","automatica",24,14285,"hombre","fisica","automático","facebook",48.0,8,0,1,33,0
"comerciante",20,70209,"automático","autos","2015-11-20","2016-12-16","2017-05-22","2020-11-20",10530,2000,5640,"legal",38,"express","automatica",11,10072,"hombre","fisica","automático","captacion",56.0,8,0,1,28,0
"chofer",55,367268,"automático","autos 6 &amp; ya","2017-09-15","2018-07-20","2022-05-26","2022-09-15",30605,6121,36315,"legal",21,"express","automatica",50,23861,"hombre","fisica","automático","facebook",44.0,8,0,1,59,0
"empleado (a)",33,255644,"subastado con 013","autos","2017-06-16","2018-11-16","2020-02-04","2022-06-16",25560,4260,22567,"legal",39,"express","normal",27,14953,"mujer","fisica","subasta (0,20]","modulo-agencia",74.0,7,0,1,38,0
"estilista",57,311841,"automático","autos 6 &amp; ya","2017-09-15","2018-05-18","2022-05-01","2022-09-15",5197,5197,35506,"normal",22,"express","automatica",56,24621,"mujer","fisica","automático","captacion",35.0,9,0,1,58,1
"jefe (a)",17,450134,"subastado con 012","autos","2017-11-17","2018-01-19","2019-07-04","2022-11-17",0,7502,23109,"normal",42,"express","normal",17,7747,"hombre","fisica","subasta (0,20]","telemkt",9.0,9,1,1,17,1
"propietario (a)",25,260720,"sorteo","autos 6 &amp; ya","2020-05-15","2021-01-22","2022-05-04","2025-05-15",8690,4345,22911,"normal",28,"express","automatica",23,10202,"mujer","fisica","sorteo","facebook",36.0,8,0,1,27,1
"auditor (a)",50,369090,"automático","autos 6 &amp; ya","2018-03-16","2018-11-16","2022-06-01","2023-03-16",12302,6151,41649,"normal",26,"express","automatica",48,21416,"hombre","fisica","automático","modulo-agencia",35.0,8,0,1,51,1
"propietario (a)",51,496646,"subastado con 014","autos","2018-03-16","2019-06-21","2022-05-10","2023-03-16",16554,8277,37264,"normal",43,"express","automatica",49,21795,"hombre","fisica","subasta (0,20]","modulo-agencia",66.0,8,0,1,53,1
"docente",43,286340,"automático","autos 6 &amp; ya","2018-09-21","2019-06-21","2022-05-13","2023-09-21",4772,4772,15680,"normal",37,"express","automatica",42,18195,"hombre","fisica","automático","facebook",39.0,8,0,1,44,1
"director (a)",54,301267,"subastado con 013","autos","2017-11-17","2018-09-21","2022-05-24","2022-11-17",10042,5021,28686,"normal",38,"express","automatica",52,23193,"mujer","fisica","subasta (0,20]","facebook",44.0,9,0,1,55,1
"inspector (a)",59,365757,"automático","autos","2017-06-16","2018-02-16","2022-05-15","2022-06-16",12190,6095,25953,"normal",40,"express","automatica",57,25583,"mujer","fisica","automático","captacion",35.0,9,0,1,60,1
"asesor (a)",54,239213,"automático","autos","2017-04-21","2018-02-16","2021-09-27","2022-04-21",31888,3986,17585,"legal",41,"express","automatica",46,23838,"hombre","fisica","automático","modulo-agencia",43.0,9,1,1,55,0
"gerente",24,146058,"automático","autos","2015-11-20","2017-03-17","2017-09-15","2020-11-20",14604,2434,12644,"legal",26,"express","automatica",18,11988,"hombre","fisica","automático","modulo-agencia",69.0,8,1,1,25,0
"propietario (a)",53,383945,"sorteo","autos 6 &amp; ya","2017-10-20","2018-05-18","2022-05-13","2022-10-20",12798,6399,31780,"normal",27,"express","automatica",51,22998,"mujer","fisica","sorteo","captacion",30.0,8,0,1,55,1
"propietario (a)",34,409850,"sorteo","autos 6 &amp; ya","2019-08-16","2020-04-17","2022-06-03","2024-08-16",13660,6830,21113,"normal",30,"express","automatica",32,14117,"hombre","fisica","sorteo","facebook",35.0,7,0,1,35,1
"enfermera (o)",47,222137,"automático","autos","2018-06-15","2019-06-21","2022-03-03","2023-06-15",3702,3702,18906,"normal",31,"express","automatica",46,20032,"mujer","fisica","automático","facebook",53.0,8,0,1,48,1
"administrador (a)",27,165526,"subastado con 013","autos 6 &amp; ya","2017-11-17","2018-08-17","2020-01-06","2022-11-17",19306,2758,9024,"legal",24,"express","automatica",20,12135,"mujer","fisica","subasta (0,20]","captacion",39.0,9,0,1,34,0
"empleado (a)",60,301340,"automático","autos","2015-11-20","2016-12-16","2020-12-01","2020-11-20",0,5022,21569,"normal",25,"express","automatica",60,29281,"mujer","fisica","automático","captacion",56.0,7,0,1,60,1
"empleado (a)",48,231437,"subastado con 012","autos","2015-11-20","2016-11-18","2019-09-30","2020-11-20",34713,3857,19747,"legal",33,"express","automatica",39,22861,"hombre","fisica","subasta (0,20]","captacion",52.0,7,1,1,50,0
"comerciante",53,374294,"sorteo","autos","2017-12-15","2018-04-20","2022-05-16","2022-12-15",12476,6238,35694,"normal",25,"normal","normal",51,22814,"hombre","fisica","sorteo","modulo-agencia",18.0,8,1,1,54,1
"ama(o) de casa",20,140594,"subastado con 014","autos 6 &amp; ya","2020-10-16","2021-05-28","2022-06-01","2025-10-16",0,2343,9972,"normal",46,"express","automatica",20,8058,"mujer","fisica","subasta (0,20]","facebook",32.0,8,0,1,20,1
"propietario (a)",42,464247,"automático","autos","2018-10-19","2019-07-19","2022-05-04","2023-10-19",15474,7737,27448,"normal",33,"express","automatica",40,17741,"hombre","fisica","automático","modulo-agencia",39.0,9,0,1,43,1
"independiente",6,89482,"sorteo","autos 6 &amp; ya","2020-05-15","2020-05-15","2020-09-10","2025-05-15",14910,2000,8481,"legal",24,"normal","normal",4,2568,"hombre","fisica","sorteo","facebook",0.0,5,0,1,15,0
"jubilado (a)",60,358517,"automático","autos","2016-12-16","2018-03-16","2022-01-03","2021-12-16",5975,5975,33556,"normal",68,"express","automatica",59,27860,"mujer","moral","automático","modulo-agencia",65.0,8,1,1,61,1
"taxista",26,164014,"sorteo","autos","2020-02-21","2020-10-16","2022-05-13","2025-02-21",2733,2733,9921,"normal",53,"normal","normal",25,10680,"hombre","fisica","sorteo","facebook",34.0,9,0,1,27,1
"jubilado (a)",50,292976,"subastado con 013","autos","2018-03-16","2019-02-15","2022-06-02","2023-03-16",4882,4882,26739,"normal",63,"express","automatica",49,21333,"mujer","moral","subasta (0,20]","captacion",48.0,9,0,1,51,1
"comerciante",21,176849,"subastado con 014","autos 6 &amp; ya","2020-08-21","2021-06-18","2022-05-25","2025-08-21",0,2947,15195,"normal",32,"express","automatica",21,8482,"hombre","fisica","subasta (0,20]","facebook",43.0,8,0,1,21,1
"chofer",47,389803,"subastado con 013","autos 6 &amp; ya","2018-06-15","2019-03-15","2022-05-06","2023-06-15",12992,6496,22464,"normal",22,"express","automatica",45,19949,"hombre","fisica","subasta (0,20]","facebook",39.0,7,0,1,48,1
"propietario (a)",34,390215,"subastado con 013","autos 6 &amp; ya","2018-08-17","2019-05-17","2021-05-13","2023-08-17",52024,6503,30961,"legal",24,"express","automatica",26,14709,"mujer","fisica","subasta (0,20]","captacion",39.0,9,0,1,39,0
"empleado (a)",37,296610,"automático","autos","2019-04-26","2020-02-21","2022-05-03","2024-04-26",9886,4943,34173,"normal",46,"express","automatica",35,15446,"hombre","fisica","automático","modulo-agencia",43.0,9,0,1,39,1
"jefe (a)",31,266746,"subastado con 013","autos","2015-11-20","2015-11-20","2018-04-04","2020-11-20",22225,4445,18567,"legal",50,"normal","normal",26,15244,"hombre","fisica","subasta (0,20]","telemkt",0.0,8,0,1,32,0
"profesionista",30,147674,"automático","autos","2015-11-20","2016-12-16","2018-03-27","2020-11-20",17227,2461,11425,"legal",31,"express","automatica",23,14782,"mujer","fisica","automático","captacion",56.0,7,0,1,34,0
"empleado (a)",52,380131,"subastado con 013","autos","2017-12-15","2019-01-18","2022-05-12","2022-12-15",6335,6335,27506,"normal",52,"express","automatica",51,22345,"hombre","fisica","subasta (0,20]","modulo-agencia",57.0,8,0,1,53,1
"administrador (a)",40,95405,"subastado con 013","autos","2015-11-20","2015-11-20","2019-01-30","2020-11-20",14310,2000,10983,"legal",50,"normal","normal",31,19322,"mujer","fisica","subasta (0,20]","captacion",0.0,7,0,1,42,0
"comerciante",17,169339,"subastado con 014","autos 6 &amp; ya","2021-01-22","2021-10-15","2022-06-03","2026-01-22",0,2822,15211,"normal",38,"express","automatica",17,6793,"hombre","fisica","subasta (0,20]","facebook",38.0,7,0,1,17,1
"coordinador (a)",53,383889,"automático","autos 6 &amp; ya","2017-12-15","2018-08-17","2022-04-30","2022-12-15",0,6398,37082,"normal",49,"express","automatica",53,22724,"mujer","fisica","automático","captacion",35.0,9,0,1,53,1
"supervisor (a)",59,372010,"automático","autos 6 &amp; ya","2016-07-15","2017-04-21","2022-04-29","2021-07-15",12400,6200,42583,"normal",77,"express","automatica",57,29114,"hombre","moral","automático","modulo-agencia",40.0,9,0,1,61,1
"director (a)",16,151938,"sorteo","autos 6 &amp; ya","2020-12-18","2021-06-18","2022-06-01","2025-12-18",2532,2532,8436,"normal",36,"normal","normal",15,6414,"hombre","fisica","sorteo","captacion",26.0,6,0,1,17,1
"empleado (a)",34,308102,"subastado con 014","autos 6 &amp; ya","2019-08-16","2020-03-20","2022-06-01","2024-08-16",0,5135,27653,"normal",48,"express","automatica",34,14117,"hombre","fisica","subasta (0,20]","facebook",31.0,8,0,1,34,1
"gerente",48,330189,"subastado con 013","autos 6 &amp; ya","2018-03-16","2018-12-21","2022-04-27","2023-03-16",0,5503,29496,"normal",23,"express","automatica",48,20650,"hombre","fisica","subasta (0,20]","captacion",40.0,6,0,1,48,1
"administrador (a)",57,363678,"sorteo","autos","2017-04-21","2017-12-15","2022-04-22","2022-04-21",6061,6061,24944,"normal",33,"normal","normal",56,25016,"hombre","fisica","sorteo","facebook",34.0,8,0,1,58,1
"empleado (a)",51,233946,"automático","autos","2015-11-20","2016-11-18","2019-12-06","2020-11-20",19495,3899,23989,"legal",44,"express","automatica",46,24166,"mujer","fisica","automático","captacion",52.0,7,1,1,56,0
"independiente",37,337619,"subastado con 014","autos 6 &amp; ya","2019-03-15","2019-10-18","2022-05-30","2024-03-15",11252,5626,25073,"normal",43,"express","automatica",35,15510,"hombre","fisica","subasta (0,20]","captacion",31.0,9,0,1,38,1
"ama(o) de casa",9,200679,"subastado con 013","autos","2017-12-15","2018-03-16","2018-07-05","2022-12-15",23408,3344,15574,"legal",43,"normal","normal",2,4164,"mujer","fisica","subasta (0,20]","facebook",13.0,8,0,1,13,0
"propietario (a)",51,502413,"automático","autos 6 &amp; ya","2016-12-16","2017-08-18","2021-01-28","2021-12-16",8373,8373,53506,"normal",27,"express","automatica",50,23047,"hombre","fisica","automático","captacion",35.0,8,0,1,52,1
"asesor (a)",42,191122,"automático","autos","2017-07-21","2018-07-20","2020-12-02","2022-07-21",22295,3185,14952,"legal",27,"express","automatica",35,18728,"hombre","fisica","automático","modulo-agencia",52.0,8,1,1,49,0
"empleado (a)",60,425132,"subastado con 012","autos 6 &amp; ya","2017-05-19","2017-12-15","2022-05-31","2022-05-19",0,7085,33560,"normal",24,"express","automatica",60,26549,"hombre","fisica","subasta (0,20]","facebook",30.0,8,0,1,60,1
"comerciante",39,246833,"subastado con 014","autos","2019-01-18","2019-12-20","2022-05-11","2024-01-18",8226,4113,26270,"normal",47,"express","automatica",37,16398,"hombre","fisica","subasta (0,20]","captacion",48.0,9,0,1,41,1
"propietario (a)",28,120764,"sorteo","autos","2017-04-21","2017-10-20","2019-07-22","2022-04-21",14084,2012,13712,"legal",33,"normal","normal",21,12874,"hombre","fisica","sorteo","modulo-agencia",26.0,8,0,0,31,0
"empleado (a)",53,286139,"subastado con 012","autos","2016-12-16","2017-11-17","2022-04-16","2021-12-16",23840,4768,31805,"legal",37,"express","automatica",48,28245,"mujer","fisica","subasta (0,20]","modulo-agencia",48.0,8,0,1,58,0
"gerente",60,271074,"automático","autos","2017-04-21","2019-04-26","2022-05-02","2022-04-21",4517,4517,19703,"normal",38,"express","automatica",59,26170,"hombre","fisica","automático","modulo-agencia",105.0,9,0,1,61,1
"médico (a)",44,360905,"subastado con 014","autos 6 &amp; ya","2018-09-21","2019-07-19","2022-06-01","2023-09-21",6015,6015,39196,"normal",32,"express","automatica",43,18574,"mujer","fisica","subasta (0,20]","facebook",43.0,9,1,1,45,1
"supervisor (a)",42,268267,"automático","autos","2015-11-20","2015-12-18","2019-04-02","2020-11-20",26826,4471,20347,"legal",46,"express","normal",36,20131,"hombre","fisica","automático","modulo-agencia",4.0,4,0,0,48,0
"supervisor (a)",30,207773,"sorteo","autos 6 &amp; ya","2019-10-18","2020-05-15","2022-05-28","2024-10-18",3462,3462,17984,"normal",30,"express","automatica",29,12415,"hombre","fisica","sorteo","facebook",30.0,9,0,1,31,1
"coordinador (a)",59,224558,"automático","autos","2015-12-18","2017-01-20","2020-09-04","2020-12-18",37420,3742,21863,"legal",34,"express","automatica",49,27501,"mujer","fisica","automático","modulo-agencia",57.0,9,0,1,60,0
"independiente",30,168672,"sorteo","autos","2019-12-20","2020-12-18","2022-06-02","2024-12-20",5622,2811,15929,"normal",52,"express","automatica",28,12356,"hombre","fisica","sorteo","modulo-agencia",52.0,7,0,1,31,1
"propietario (a)",60,372910,"automático","autos","2017-01-20","2017-12-15","2021-12-22","2022-01-20",12430,6215,33358,"normal",53,"express","automatica",58,26973,"hombre","fisica","automático","modulo-agencia",47.0,7,0,0,62,1
"mesero (a)",54,275859,"sorteo","autos","2016-05-20","2016-05-20","2020-10-01","2021-05-20",9194,4597,21629,"normal",26,"normal","normal",52,24849,"mujer","fisica","sorteo","captacion",0.0,9,0,1,56,1
"agente",18,80858,"sorteo","autos 6 &amp; ya","2020-08-21","2020-09-18","2022-01-25","2025-08-21",0,2000,6028,"normal",31,"normal","normal",18,7338,"mujer","fisica","sorteo","facebook",4.0,7,0,1,18,0
"empleado (a)",23,118252,"subastado con 014","autos","2020-06-19","2021-05-28","2022-06-03","2025-06-19",3940,2000,9661,"normal",34,"express","automatica",21,9338,"hombre","fisica","subasta (0,20]","facebook",49.0,9,0,1,24,1
"empleado (a)",48,310958,"subastado con 012","autos","2018-05-18","2018-05-18","2022-05-28","2023-05-18",0,5182,21487,"normal",56,"normal","normal",48,20494,"hombre","moral","subasta (0,20]","modulo-agencia",0.0,8,0,1,48,1
"propietario (a)",59,312494,"automático","autos","2016-12-16","2018-06-15","2022-05-11","2021-12-16",5208,5208,20367,"normal",18,"express","automatica",58,28127,"hombre","fisica","automático","captacion",78.0,9,0,1,60,1
"gerente",59,339500,"sorteo","autos","2017-05-19","2017-10-20","2022-05-05","2022-05-19",0,5658,31781,"normal",27,"normal","normal",59,25687,"hombre","fisica","sorteo","captacion",22.0,9,0,1,59,1
"propietario (a)",57,256783,"automático","autos","2017-09-15","2018-07-20","2022-05-31","2022-09-15",0,4279,21071,"normal",36,"express","automatica",57,24621,"mujer","fisica","automático","captacion",44.0,8,1,1,57,1
"cocinero (a)",33,139722,"automático","autos","2016-12-16","2017-12-15","2019-08-20","2021-12-16",20952,2328,11005,"legal",35,"express","automatica",24,15272,"mujer","fisica","automático","modulo-agencia",52.0,9,0,1,41,0
"vendedor (a)",47,274168,"subastado con 013","autos 6 &amp; ya","2018-05-18","2019-01-18","2022-02-14","2023-05-18",0,4569,24563,"normal",27,"express","automatica",47,20113,"mujer","fisica","subasta (0,20]","facebook",35.0,8,0,1,47,1
"empleado (a)",57,331810,"subastado con 012","autos","2016-12-16","2017-10-20","2022-04-01","2021-12-16",11060,5530,34556,"normal",35,"express","automatica",55,28506,"hombre","fisica","subasta (0,20]","modulo-agencia",44.0,9,0,1,58,1
"propietario (a)",48,282745,"sorteo","autos","2018-06-15","2019-02-15","2022-05-03","2023-06-15",4712,4712,22937,"normal",33,"normal","normal",47,20411,"hombre","fisica","sorteo","facebook",35.0,7,0,1,49,1
"empleado (a)",56,293015,"automático","autos","2017-09-15","2018-05-18","2022-05-09","2022-09-15",0,4883,33161,"normal",28,"express","automatica",56,24242,"hombre","fisica","automático","modulo-agencia",35.0,7,0,1,56,1
